index,Bayesian_bias,Bayesian_weighted_mae_0,Bayesian_weighted_mae_0.5,Bayesian_weighted_mae_1,Bayesian_weighted_mae_1.5,Bayesian_censored_fraction,Bayesian_accuracy,Bayesian_overestimation_rate,Bayesian_underestimation_rate,Bayesian_gini_coefficient,Bayesian_overstock,POS,Magazine
0,4.325581395348837,5.813953488372093,5.134671402680447,4.472868217054264,3.874120614172174,0.3359375,0.3255813953488372,0.2325581395348837,0.4418604651162791,0.7436279069767442,218.0,EHA0089518,A
1,0.4418604651162791,2.581395348837209,2.370215235261757,2.192857142857143,2.049526463166987,0.3257575757575757,0.1860465116279069,0.1395348837209302,0.6744186046511628,0.6331447726796564,65.0,EHA0101910,A
2,-0.3,1.3,1.2484306223255843,1.1935483870967742,1.1359191389517524,0.3125,0.1,0.3,0.6,0.2538461538461538,5.0,EHA0106382,A
3,1.069767441860465,3.581395348837209,3.334355686852019,3.16969696969697,3.1057375112973733,0.3257575757575757,0.2325581395348837,0.2093023255813953,0.5581395348837209,0.6647538508003623,100.0,EHA0158067,A
4,1.0,3.046511627906977,2.8768783821955317,2.7293233082706765,2.6120908251644632,0.3257575757575757,0.2093023255813953,0.2325581395348837,0.5581395348837209,0.6621693591336766,87.0,EHA0184875,A
5,-1.829268292682927,2.1707317073170733,2.401055734926254,2.621621621621621,2.8281446441231366,0.3106060606060606,0.0975609756097561,0.048780487804878,0.8536585365853658,0.3617429432721293,7.0,EHA0231386,A
6,1.4210526315789471,3.0,2.712634191528444,2.457627118644068,2.2432482973691785,0.3333333333333333,0.3157894736842105,0.1578947368421052,0.5263157894736842,0.7534626038781165,42.0,EHA0239697,A
7,-0.4186046511627907,2.13953488372093,2.0012942252002475,1.8940397350993377,1.8137640045796304,0.3257575757575757,0.0465116279069767,0.0930232558139534,0.8604651162790697,0.4823053589484327,37.0,EHA0261979,A
8,-1.1162790697674418,1.9534883720930232,1.9684564474530928,2.01530612244898,2.089243762678672,0.3257575757575757,0.1162790697674418,0.0697674418604651,0.813953488372093,0.4075304540420819,18.0,EHA0307318,A
9,2.6666666666666665,3.733333333333333,3.546140215113009,3.345132743362832,3.1393673552780705,0.3409090909090909,0.2888888888888888,0.3777777777777777,0.3333333333333333,0.7097883597883599,144.0,EHA0335024,A
10,0.6222222222222222,2.1777777777777776,2.037469645249141,1.9112903225806448,1.8008017398770797,0.3409090909090909,0.1111111111111111,0.2,0.6888888888888889,0.5832199546485262,63.0,EHA0372748,A
11,3.333333333333333,3.948717948717949,3.797677186194218,3.629213483146068,3.445692192909071,0.2954545454545454,0.4871794871794871,0.282051282051282,0.2307692307692307,0.803862803862804,142.0,EHA0385575,A
12,3.108695652173913,3.4565217391304346,3.3688196590103976,3.27,3.160222598142529,0.3484848484848485,0.4130434782608695,0.4130434782608695,0.1739130434782608,0.7515723270440251,151.0,EHA0398972,A
